   0.0000000000000000        0.0000000000000000     
  0.99963505200000002       0.90039123032662061     
   1.9992701040000000        1.1833872864811954     
   2.9989051559999997        1.3822974674296788     
   3.9985402080000001        1.5549658016914805     
   4.9981752600000000        1.6985207120181656     
   5.9978103119999995        1.8557236979933884     
   6.9974453639999998        2.0540939582932212     
   7.9970804160000002        2.2216378194540987     
   8.9967154679999997        2.3713773488054111     
   9.9963505200000000        2.4569702651263312     
