   0.0000000000000000        0.0000000000000000     
  0.99963505200000002        4.5658840998966959     
   1.9992701040000000        6.6438435347792932     
   2.9989051559999997        8.1843016332746252     
   3.9985402080000001        9.5952842912603309     
   4.9981752600000000        10.913086736999498     
   5.9978103119999995        12.116860010936481     
   6.9974453639999998        13.274484752414256     
   7.9970804160000002        14.375636447631706     
   8.9967154679999997        15.464373679768979     
   9.9963505200000000        16.491280648030564     
