   0.0000000000000000        0.0000000000000000     
  0.99963505200000002       0.78403881378621876     
   1.9992701040000000        1.0800043979517759     
   2.9989051559999997        1.2585155711833560     
   3.9985402080000001        1.4196949026514403     
   4.9981752600000000        1.5689519679026689     
   5.9978103119999995        1.7029286512243218     
   6.9974453639999998        1.8280719397712999     
   7.9970804160000002        1.9437101498571057     
   8.9967154679999997        2.0551966763970442     
   9.9963505200000000        2.1633154231879708     
