   0.0000000000000000        0.0000000000000000     
  0.99963505200000002        2.5296971978567715     
   1.9992701040000000        3.4880310117231947     
   2.9989051559999997        4.0881975065721630     
   3.9985402080000001        4.6256753295555972     
   4.9981752600000000        5.1263764899005073     
   5.9978103119999995        5.5574737748707577     
   6.9974453639999998        5.9660303647644159     
   7.9970804160000002        6.3531080589978890     
   8.9967154679999997        6.7311189766810111     
   9.9963505200000000        7.0987861131600649     
