   0.0000000000000000        0.0000000000000000     
  0.99963505200000002        2.6645599434769278     
   1.9992701040000000        3.6669981247073213     
   2.9989051559999997        4.2494681525175704     
   3.9985402080000001        4.7798034005101941     
   4.9981752600000000        5.2679302974546749     
   5.9978103119999995        5.7244285394903747     
   6.9974453639999998        6.1449462362204459     
   7.9970804160000002        6.5239716838054358     
   8.9967154679999997        6.8845590044494065     
   9.9963505200000000        7.2331785654602418     
