,50,100,150,200,250,300,350,400,450,500
msd1.dat,1.0973812642363572,1.2196529180826798,1.2681402277296363,1.2562546499297251,1.2284417372706233,1.2596861243052875,1.2518271787643696,1.248972104994935,1.2465113014996458,1.2497627620408616
msd2.dat,0.39150166054680896,0.4562560250087301,0.4803903771524322,0.4771869472650265,0.4542025750032024,0.4704192632959203,0.4684475809818535,0.4652374329247517,0.4617581354164042,0.4582426026669537
msd3.dat,0.41189177424963197,0.4337351716684034,0.455926009412149,0.4739675495793641,0.4554023024782827,0.46338777186747276,0.4587466161013906,0.4570735512573317,0.45744646920656046,0.45787389258754685
work.dat,0.08238618248408262,0.0810125350673983,0.11542753310151523,0.11695403180621877,0.1052729249544425,0.10199914889205673,0.09731778209993414,0.09371307917835518,0.09176901981570357,0.0936042122641806
nernst.dat,0.1212669335541798,0.13433829383805793,0.14133077533050287,0.14357049008971937,0.1372988494311675,0.14095200530768195,0.13995384106916894,0.139216752329371,0.13874786484874937,0.13828173513275474
