   0.0000000000000000        0.0000000000000000     
  0.99963505200000002        2.4524192591314531     
   1.9992701040000000        3.2559434775789486     
   2.9989051559999997        3.8132005309158434     
   3.9985402080000001        4.3353013577856467     
   4.9981752600000000        4.8355391307281614     
   5.9978103119999995        5.3546502298022336     
   6.9974453639999998        5.7599906258091309     
   7.9970804160000002        6.1007908713038042     
   8.9967154679999997        6.7664086963671330     
   9.9963505200000000        7.1555769050849136     
